api_hash,user_name,file_token,service,summary_code,summary_status,summary_desc,http_code,procesoConvenioGuid,convenio,documento,img_size_near_img_width,img_size_near_img_height,img_size_far_img_width,img_size_far_img_height,image_quality_near_img,image_quality_far_img,same_image_quality,aspect_ratio_near_img,aspect_ratio_far_img,same_aspect_ratio,score_liqe_near_img,score_liqe_far_img,score_topiq_near_img,score_topiq_far_img,score_sharpness_classic_metrics_near_img,score_sharpness_classic_metrics_far_img,score_colorfulness_classic_metrics_near_img,score_colorfulness_classic_metrics_far_img,score_contrast_classic_metrics_near_img,score_contrast_classic_metrics_far_img,score_brightness_classic_metrics_near_img,score_brightness_classic_metrics_far_img,score_blur_score_classic_metrics_near_img,score_blur_score_classic_metrics_far_img,score_svd_score_classic_metrics_near_img,score_svd_score_classic_metrics_far_img,prob_as_35_selfies_near_img,prob_as_35_selfies_far_img,prob_ibeta2_crops_near_img,prob_ibeta2_crops_far_img,prob_ibeta2_full_near_img,prob_ibeta2_full_far_img,prob_ibeta2_clip_near_img,prob_ibeta2_clip_far_img,prob_as_heuristics_near_img,prob_as_heuristics_far_img,date,date_year,date_month,date_day,date_day_off_week,date_hour,date_minute,total_time_ms_accessory_detector,total_time_ms_face_detector,total_time_ms_liqe,total_time_ms_topiq,total_time_ms_classic_metrics,total_time_ms_as_35_selfies,total_time_ms_ibeta2_crops,total_time_ms_ibeta2_full,total_time_ms_ibeta2_clip,total_time_ms_geometry_check,total_time_ms_all_mircroservices,total_time_ms_other_mircroservices,total_time_ms
02bc5e7,user_name_1,ucFYnxkpRg,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_407,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:29:51.460241-05:00,2025,January,10,Friday,16,29,85.0,95.0,200.0,323.0,204.0,90.0,142.0,83.0,22.0,22.0,1266.0,323.0,1589
02bc5e7,user_name_1,1WXqdJONlw,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_408,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:30:12.844368-05:00,2025,January,10,Friday,16,30,85.0,92.0,123.0,355.0,191.0,148.0,178.0,169.0,30.0,7.0,1378.0,499.0,1877
02bc5e7,user_name_1,OjKvsmoKvw,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_409,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:30:31.738719-05:00,2025,January,10,Friday,16,30,86.0,97.0,342.0,397.0,345.0,187.0,153.0,197.0,49.0,19.0,1872.0,-55.0,1817
02bc5e7,user_name_1,NveAdVOv1g,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_410,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:30:52.441477-05:00,2025,January,10,Friday,16,30,85.0,94.0,217.0,450.0,314.0,170.0,169.0,113.0,64.0,7.0,1683.0,152.0,1835
02bc5e7,user_name_1,0jI8g2q_sQ,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_411,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:31:12.468285-05:00,2025,January,10,Friday,16,31,87.0,93.0,225.0,418.0,254.0,143.0,159.0,182.0,38.0,39.0,1638.0,146.0,1784
02bc5e7,user_name_1,Usv6Cj_Gsg,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_412,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:31:32.153359-05:00,2025,January,10,Friday,16,31,84.0,94.0,199.0,415.0,248.0,256.0,250.0,244.0,69.0,24.0,1883.0,77.0,1960
02bc5e7,user_name_1,QPXBzx0HbA,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_413,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:31:51.778996-05:00,2025,January,10,Friday,16,31,85.0,92.0,249.0,445.0,234.0,135.0,167.0,153.0,33.0,36.0,1629.0,146.0,1775
02bc5e7,user_name_1,ISZQh0mx2A,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_414,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:32:12.035695-05:00,2025,January,10,Friday,16,32,85.0,95.0,244.0,454.0,255.0,237.0,226.0,200.0,40.0,19.0,1855.0,24.0,1879
02bc5e7,user_name_1,QkVAPruQ6g,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_415,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:32:33.853984-05:00,2025,January,10,Friday,16,32,85.0,93.0,113.0,360.0,208.0,127.0,128.0,171.0,22.0,8.0,1315.0,332.0,1647
02bc5e7,user_name_1,xuSfK7ZnPQ,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_416,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:32:51.843506-05:00,2025,January,10,Friday,16,32,85.0,93.0,179.0,356.0,210.0,205.0,174.0,184.0,44.0,5.0,1535.0,149.0,1684
02bc5e7,user_name_1,CsfupgHbjw,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_417,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:33:12.406290-05:00,2025,January,10,Friday,16,33,84.0,93.0,158.0,349.0,180.0,135.0,148.0,152.0,42.0,7.0,1348.0,325.0,1673
02bc5e7,user_name_1,JwvE8cmgog,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_418,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:33:31.304625-05:00,2025,January,10,Friday,16,33,85.0,93.0,179.0,369.0,214.0,224.0,255.0,218.0,61.0,6.0,1704.0,14.0,1718
02bc5e7,user_name_1,kZBnHqEO6w,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_419,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:33:51.961860-05:00,2025,January,10,Friday,16,33,85.0,93.0,269.0,372.0,278.0,114.0,138.0,127.0,39.0,5.0,1520.0,124.0,1644
02bc5e7,user_name_1,OkV5qMGX3Q,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_420,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:34:13.724820-05:00,2025,January,10,Friday,16,34,86.0,92.0,232.0,412.0,236.0,108.0,130.0,132.0,32.0,6.0,1466.0,206.0,1672
02bc5e7,user_name_1,mjfUq3IkhA,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_421,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:34:31.260896-05:00,2025,January,10,Friday,16,34,86.0,96.0,304.0,323.0,302.0,149.0,117.0,135.0,37.0,6.0,1555.0,124.0,1679
02bc5e7,user_name_1,yv_tRDt2aQ,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_422,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:34:51.973071-05:00,2025,January,10,Friday,16,34,86.0,92.0,126.0,285.0,155.0,222.0,176.0,177.0,53.0,6.0,1378.0,308.0,1686
02bc5e7,user_name_1,ZId5FPLGxA,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_423,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:35:12.873252-05:00,2025,January,10,Friday,16,35,84.0,92.0,226.0,390.0,212.0,122.0,111.0,101.0,33.0,7.0,1378.0,330.0,1708
02bc5e7,user_name_1,r6D8A7lOYQ,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_424,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:35:32.264392-05:00,2025,January,10,Friday,16,35,85.0,93.0,259.0,479.0,342.0,100.0,125.0,126.0,35.0,6.0,1650.0,183.0,1833
02bc5e7,user_name_1,mX6WhJlBsg,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_425,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:35:52.013737-05:00,2025,January,10,Friday,16,35,85.0,92.0,182.0,482.0,324.0,238.0,233.0,201.0,60.0,33.0,1930.0,34.0,1964
02bc5e7,user_name_1,zaZaAxjn7g,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_426,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:36:12.914632-05:00,2025,January,10,Friday,16,36,87.0,94.0,171.0,340.0,215.0,85.0,99.0,92.0,33.0,19.0,1235.0,329.0,1564
02bc5e7,user_name_1,oJWKTBk9xQ,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_427,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:36:32.399689-05:00,2025,January,10,Friday,16,36,84.0,105.0,166.0,448.0,314.0,192.0,153.0,197.0,50.0,19.0,1728.0,192.0,1920
02bc5e7,user_name_1,UhQ_QKDjiA,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_428,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:36:51.164601-05:00,2025,January,10,Friday,16,36,85.0,94.0,186.0,440.0,205.0,185.0,158.0,160.0,44.0,21.0,1578.0,287.0,1865
02bc5e7,user_name_1,i5kz-6JWgw,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_429,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:37:11.335943-05:00,2025,January,10,Friday,16,37,87.0,92.0,258.0,349.0,232.0,167.0,205.0,169.0,44.0,7.0,1610.0,213.0,1823
02bc5e7,user_name_1,tucaj53lsg,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_430,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:37:32.026173-05:00,2025,January,10,Friday,16,37,85.0,92.0,343.0,413.0,283.0,149.0,163.0,126.0,35.0,7.0,1696.0,8.0,1704
02bc5e7,user_name_1,TqXpzt1NNQ,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_431,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:37:51.889928-05:00,2025,January,10,Friday,16,37,87.0,92.0,90.0,295.0,165.0,149.0,135.0,100.0,32.0,6.0,1151.0,416.0,1567
02bc5e7,user_name_1,2n_mxaDHJw,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_432,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:38:11.415801-05:00,2025,January,10,Friday,16,38,87.0,92.0,243.0,411.0,224.0,123.0,116.0,153.0,20.0,7.0,1476.0,125.0,1601
02bc5e7,user_name_1,W3So3chm3w,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_433,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:38:32.075388-05:00,2025,January,10,Friday,16,38,85.0,93.0,101.0,343.0,183.0,174.0,168.0,176.0,37.0,7.0,1367.0,220.0,1587
02bc5e7,user_name_1,RqTFS4IMqg,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_434,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:38:51.759904-05:00,2025,January,10,Friday,16,38,87.0,93.0,189.0,338.0,211.0,179.0,163.0,180.0,26.0,7.0,1473.0,182.0,1655
02bc5e7,user_name_1,GM9wy5Hkew,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_435,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:39:13.430071-05:00,2025,January,10,Friday,16,39,85.0,91.0,142.0,413.0,197.0,108.0,148.0,137.0,29.0,6.0,1356.0,314.0,1670
02bc5e7,user_name_1,JllgsnN6Fw,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_436,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:39:32.750817-05:00,2025,January,10,Friday,16,39,85.0,92.0,177.0,335.0,171.0,167.0,187.0,182.0,39.0,8.0,1443.0,239.0,1682
02bc5e7,user_name_1,gH4AZ92qww,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_437,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:39:50.801506-05:00,2025,January,10,Friday,16,39,87.0,91.0,89.0,340.0,191.0,164.0,160.0,147.0,43.0,7.0,1319.0,355.0,1674
02bc5e7,user_name_1,xDin8T6_Gg,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_438,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:40:43.158395-05:00,2025,January,10,Friday,16,40,87.0,93.0,174.0,395.0,256.0,157.0,134.0,144.0,57.0,7.0,1504.0,319.0,1823
02bc5e7,user_name_1,p7SDk8ewFA,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_439,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:40:43.553867-05:00,2025,January,10,Friday,16,40,85.0,92.0,291.0,436.0,390.0,217.0,183.0,164.0,61.0,7.0,1926.0,110.0,2036
02bc5e7,user_name_1,l54UcKRycw,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_440,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:40:52.309224-05:00,2025,January,10,Friday,16,40,85.0,91.0,302.0,427.0,393.0,141.0,139.0,135.0,52.0,7.0,1772.0,75.0,1847
02bc5e7,user_name_1,PLIVpiDgcA,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_441,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:41:12.677413-05:00,2025,January,10,Friday,16,41,85.0,93.0,239.0,414.0,282.0,149.0,197.0,147.0,53.0,16.0,1675.0,124.0,1799
02bc5e7,user_name_1,1Now1VoIBw,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_442,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:41:32.021219-05:00,2025,January,10,Friday,16,41,86.0,94.0,299.0,504.0,317.0,149.0,181.0,176.0,37.0,46.0,1889.0,54.0,1943
02bc5e7,user_name_1,Xp2k8NWbzg,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_443,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:41:52.488787-05:00,2025,January,10,Friday,16,41,85.0,92.0,334.0,442.0,388.0,194.0,148.0,165.0,51.0,7.0,1906.0,-30.0,1876
02bc5e7,user_name_1,myc3gboowQ,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_444,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:42:12.979419-05:00,2025,January,10,Friday,16,42,85.0,92.0,146.0,356.0,154.0,98.0,101.0,108.0,24.0,12.0,1176.0,457.0,1633
02bc5e7,user_name_1,mhQgp9r8hg,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_445,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:42:32.007990-05:00,2025,January,10,Friday,16,42,84.0,93.0,121.0,316.0,178.0,150.0,160.0,177.0,87.0,7.0,1373.0,403.0,1776
02bc5e7,user_name_1,wtwIs4j_gg,main,1400,ok,antispoofing OK,200,procesoConvenioGuid_446,convenio_2,documento_5,736,648,736,648,SD,SD,True,LANDSCAPE,LANDSCAPE,True,2.5623,2.3081,0.6191,0.5127,0.4745626,0.28549442,24.486935,24.26736,56.35159,58.77515,0.3098991,0.36288777,0.45114884,0.46523842,0.6557958,0.73441786,0.9130197,0.9818357,1.0,1.0,1.0,1.0,0.9989466,0.9991304,0.999838,0.99983823,2025-01-10 16:42:51.508661-05:00,2025,January,10,Friday,16,42,86.0,94.0,165.0,365.0,196.0,123.0,121.0,111.0,31.0,8.0,1300.0,312.0,1612
